name,midBlast_Ctrl_rep1,midBlast_Ctrl_rep2,midBlast_siTfap2c_rep1,midBlast_siTfap2c_rep3,diff,pval,class
Ndufs3,5.80011068762753,5.92132775188907,5.52297283369618,5.5369938855961,-0.330735860112161,0.0323869980715226,none
Ndufs4,6.40328455369529,6.5584926248153,6.20813555373113,6.55137417154822,-0.101133726615621,0.64504468248111,none
Ndufs5,5.46740525510474,5.22132470055121,5.29657820805811,6.05852185270836,0.333185052555262,0.492822113374567,none
Ndufs6,3.95952198893469,3.63827854890351,3.08712762257836,3.32342086499536,-0.593626025132239,0.0967303479151619,none
Ndufs7,5.39340186166187,5.12503160402467,5.23756862170031,5.14066645721683,-0.0700991933847011,0.67180316829965,none
Ndufs8,4.33690203400629,4.17086412926144,3.97345754604758,4.49034459666843,-0.0219820102758561,0.942832205800092,none
Ndufv1,4.89386023608257,5.02158531348284,4.88214854613625,5.00974661254664,-0.011775195441265,0.908152305710844,none
Ndufv2,1.96160625368569,1.92288677530312,1.906549428364,2.43105521032851,0.226555804851848,0.479738917379347,none
Ndufv3,1.03632691395692,0.958341704305351,0.791285293079252,0.890987962681498,-0.156197681250761,0.132353905342438,none
Neat1,4.77042440788891,4.72967656285686,5.79366561495632,5.27173004622325,0.782647345216906,0.0960207842098871,none
Neb,2.24687580096092,1.99754632230621,1.94644596666932,1.91319782507663,-0.192389165760589,0.265716441030677,none
Nebl,0,0,0.237659397776153,0.831008981194635,0.534334189485394,0.213486846789303,none
Necab1,0.251245162932962,0,0,1.09199224405259,0.420373540559812,0.531324252663719,none
Necab2,1.69911256434389,0.971592299066601,0.657610358046226,0.47312694564372,-0.769983779860273,0.176633884185602,none
Necab3,1.47685294536524,1.21216673699377,1.34002181831527,1.46532422528245,0.0581631806193559,0.729583818648955,none
Necap1,4.29383157762063,4.26466570906656,4.67593240156888,4.58680949530506,0.352122305093375,0.017272293772751,none
Necap2,3.49843366593378,3.46396786676756,3.32289191467087,2.68430383159057,-0.477602893219951,0.273850939158369,none
Nedd1,2.41568363745458,2.47714813425244,2.297138696147,2.58735850589521,-0.00416728483240547,0.98013778016867,none
Nedd4,6.99458233593601,7.08137752081472,5.43858613123214,5.42026637317249,-1.60855367617305,0.000759441738197531,down
Nedd4l,5.8390594028419,5.73436351839601,5.63896033312702,5.40485417808679,-0.264804205012052,0.174919544733098,none
Nedd8,3.83029710404302,3.88897982070354,3.61601147928609,4.18210455195004,0.0394195532447901,0.902513540187612,none
Nedd9,0.92162811355045,1.30965062279484,0.799319205343246,1.4278042076251,-0.00207766168847123,0.996021978039348,none
Nefh,2.11475087338441,2.21938886338202,2.28749603697823,2.06953560903382,0.0114459546228169,0.93319917197714,none
Nefl,0.197860157258437,0.320824854242688,0.611410886440291,0.384601383262434,0.2386636291008,0.205520934622387,none
Nefm,1.67062847115789,0.336793921465964,2.32270978433318,2.61199627522971,1.46364183346952,0.165151358103313,none
Negr1,0,0.0769764379230591,0.194900339816905,1.16031214116167,0.639118021527756,0.317706498943851,none
Neil1,1.26378327784998,1.11299885006018,1.12923756131828,0.510964318880283,-0.368290123855801,0.366649593147849,none
Neil2,0.0859905701541183,0.089999581906986,0.155792912752632,0.532469690738025,0.256136225714777,0.306869806563276,none
Neil3,0.320187553313822,0.574495589191342,0.614570096750924,0.860678549820702,0.290282752033231,0.24258755968523,none
Nek1,3.65988723438142,3.58666367537805,4.11142599493094,4.01502224209928,0.439948663635383,0.0184081671188241,none
Nek10,0.0841869696635076,0.0402735264962378,0.353489658038304,0.535319905339722,0.38217453360914,0.0549976247598041,none
Nek11,0.10966021481375,0.368945196387246,0.685851998827646,0.315881103813641,0.261563845720145,0.366488187546067,none
Nek2,5.16753111817068,5.15459687014463,4.70559200003695,4.8434262913263,-0.386554848476028,0.03060138164876,none
Nek3,1.54237326419713,1.43009650610894,2.08291779505476,2.03883651271163,0.574642268730157,0.0108362918784783,none
Nek4,2.02745846624699,2.26953250850917,2.61512272860634,2.39333624855297,0.355734001201577,0.162552679232143,none
Nek5,0.0669818153262282,0,0.412944737817436,0.343982916521669,0.344972919506438,0.018867809493984,none
Nek6,4.70035306612532,4.6307044263546,4.34400692254234,4.34631226031445,-0.320369154811564,0.0116229402439584,none
Nek7,1.53270875638389,1.49715163265323,1.73044636186447,1.68347642228739,0.192031197557369,0.0227290000954329,none
Nek8,1.4384041969476,1.69147562942232,1.85191975793027,1.49884962656474,0.110444779062541,0.661648035690434,none
Nek9,3.84059398040019,3.8659305601716,4.17745061778344,3.78607150936467,0.128498793288156,0.579587971545367,none
Nelfa,4.54635305145999,4.26274779870128,4.46087336655349,4.37698680869766,0.0143796625449353,0.931401814118605,none
Nelfb,4.50005715753711,4.34882052975887,4.05680239263668,3.87827902030271,-0.456898137178303,0.0597439507746209,none
Nelfcd,3.44589504913049,3.58772932941818,3.88273813415172,4.06717603599895,0.458144895801004,0.0588436845874638,none
Nelfe,5.79895334812315,5.70512952385192,5.653534737519,5.95469020170778,0.0520710336258583,0.772657088987457,none
Nell1,0,0,0.308180046987171,0.355222023096861,0.331701035042016,0.00499064703177599,none
Nell1os,0,0,0,0,0,,none
Nell2,0,0.162932756568559,0.725551315632064,1.68881664094611,1.12571760000481,0.147685783468627,none
