name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siTfap2c_rep1,8Cell_siTfap2c_rep2,8Cell_siTfap2c_rep3,diff,pval,class
Sfta2,0.0987163635783268,0.115266888707569,0.0510866429646653,0.260496179154836,0.127948814045409,0.237389041041403,0.120254712997029,0.0562902739145705,none
Sftpa1,0,0.216404802141537,0.249791439222832,0.055208104377354,0,0.144006737496614,-0.0889937998301336,0.373077841578715,none
Sftpb,0.366164845015471,0.240383103445958,0.52637726597413,0.511165220695445,0.898814078643887,0.680107774913143,0.319053953272305,0.0840150388305564,none
Sftpc,0.04123819733953,0,0,0,0,0,-0.0137460657798433,0.373900966300059,none
Sftpd,0,0,0,0,0,0,0,,none
Sfxn1,2.97822699359146,2.69014267786648,2.75086811313846,3.30215437725012,3.25902211020337,3.06076592245658,0.400901541771222,0.0251711124097563,none
Sfxn2,1.48224588847232,1.68640715640051,1.3138719492591,1.0976441490938,1.36501894611644,1.24625156410759,-0.257870111604696,0.123706115484133,none
Sfxn3,0.132862711394773,0.121157863205267,0,0,0.0343791348373032,0,-0.0732138132542455,0.171380619395267,none
Sfxn4,0.988470785974049,0.888421506145083,1.22771332181247,2.01773179500028,2.04817876786604,2.17463501036994,1.04531331976822,0.000721900044123647,up
Sfxn5,0.190407984316955,0.143149169593457,0.0772017103948312,0,0.0527961327117077,0,-0.119320910531178,0.0327929008437666,none
Sgca,0,0,0,0,0,0,0,,none
Sgcb,0.342122856574547,0.22797704448854,0.291926436022423,0.592471963223064,0.57197127886121,0.461984011250945,0.25480030541657,0.00819314807849858,none
Sgcd,0.151215474991246,0.0706056246585816,0.24594681542878,0.109688901457788,0.328228626517606,0.0418930661359885,0.00401422634425858,0.969950119162167,none
Sgce,1.6978400002953,1.45405863795951,1.68966170784715,1.99642171835534,1.95194875081013,2.01528519606668,0.374031773043392,0.0103751538939658,none
Sgcg,0.0375867756575161,0.0805114072392687,0.0560820475063921,0.0149629629066966,0,0,-0.0530724224988268,0.0166440191716017,none
Sgcz,0,0,0,0,0,0,0,,none
Sgip1,0.0538309058101699,0.079572509608715,0,0.0762431608471724,0.0229506418114534,0.0727238679943364,0.0128380850780258,0.681688378778721,none
Sgk1,4.51422827726754,4.38486850750877,4.46800255508663,4.53293155305711,4.34188700700598,4.24460826565812,-0.0825575047139102,0.423743619926983,none
Sgk2,0.0631035481226696,0,0.0308815406937178,0.0924875873196307,0,0.0991942377463726,0.032565578749872,0.42649571086904,none
Sgk3,4.61222419515516,4.6304682034566,4.60124606177914,5.69617992935863,5.74165895927224,5.50605470560125,1.03331837794707,0.000141981816051961,up
Sgms1,1.50544311081269,1.11451308537986,1.20570430763183,1.82028707354163,1.27681873335974,1.62374822561337,0.298397842896786,0.206183541783192,none
Sgms2,0.472061110518324,0.429318305797576,0.50187589602137,0.369993371096199,0.349697904585319,0.500963974517557,-0.0608666873793982,0.305712175919016,none
Sgol1,2.76443091691981,2.6700169919989,2.79886109983633,2.20507361296361,2.35255309026798,2.16550430198108,-0.50339266784746,0.00184813263461914,none
Sgol2a,4.37640391098831,4.2866092514849,4.39134532804386,4.16458762179834,4.11583163707423,4.11680952534025,-0.219043235434748,0.00386086704713484,none
Sgol2b,0.154812409678153,0.079638427341028,0.0639977010532982,0.251765292592475,0,0.14175820162585,0.031691652048615,0.70558635387914,none
Sgpl1,2.57960009313678,2.3151913706857,2.32080821423257,3.06806492703846,3.1500416527792,3.00011606408058,0.667540988614395,0.00237179475772531,up
Sgpp1,5.47712271896626,5.43216089000875,5.47502756563121,5.89180756161047,5.84902322805489,5.79754263435424,0.384687416471131,0.00024057579174519,none
Sgpp2,0.309511071850477,0.348976944320369,0.251004826782509,0.405917774982983,0.507495954547608,0.161696538500062,0.0552058083590994,0.631524019173092,none
Sgsh,0.532516728005107,0.650327453528962,0.604099834320874,0.465998740240018,0.641476102068761,0.348462709983331,-0.110335487854278,0.295569230770644,none
Sgsm1,2.27666967059222,2.40006949003075,2.09826125547816,0.891098184262363,1.23105402347879,0.953570388186864,-1.23309260672437,0.000828172859592691,down
Sgsm2,1.66290988249033,1.69954233369665,1.57686370271776,2.31954149449343,2.30589519492721,2.14960956969605,0.611910113403988,0.000732058620290577,up
Sgsm3,3.15425875892134,3.42132241666817,3.16421283355793,2.77565051531087,2.91105562408939,2.51248567893204,-0.513534063605047,0.0245376515676796,none
Sgta,5.45739833707146,5.56159760284585,5.49239273545495,5.56525265100498,5.46546213889406,5.53918155777438,0.0195025574337171,0.672135406793106,none
Sgtb,0.544385397009193,0.591006228889377,0.521302147575079,0.853325716446671,0.854932183272235,1.02589607307264,0.359153399772632,0.0041148932988162,none
Sh2b1,3.0604005400952,2.98457395894657,2.98369790628074,2.78261254946936,2.85157657333376,2.93005888373726,-0.154808132927375,0.0354959930291793,none
Sh2b2,1.92841354094734,1.53571099184527,1.33718259555458,1.32237901123484,0.241565590767062,1.43955707906661,-0.599268482426227,0.225889582140823,none
Sh2b3,4.82231285976469,5.01344595547354,4.92641536153603,4.36099691408085,4.32598103835205,4.55861267014794,-0.505527851397807,0.00515671844524412,none
Sh2d1a,0,0,0,0,0.136520706834735,0,0.0455069022782451,0.373900966300059,none
Sh2d1b1,0,0,0,0,0,0,0,,none
Sh2d1b2,0,0,0,0,0,0,0,,none
Sh2d2a,0.649852992075545,0.804024469351982,0.389741916024031,0.558323405941326,0.826621007838179,0.852515203598182,0.131280079975377,0.439691407544909,none
