name,8Cell_Ctrl_rep1,8Cell_Ctrl_rep2,8Cell_Ctrl_rep3,8Cell_siRarg_rep1,8Cell_siRarg_rep2,8Cell_siRarg_rep3,diff,pval,class
Tssc4,1.88830735530155,1.48395815622328,1.86102296967768,2.17807528996233,2.3643260382109,1.87112692469923,0.393413257223314,0.112696267429574,none
Tssk1,0.845841894109193,0.941874755872424,0.426744725056723,0.755745349139518,1.01191054127573,1.22060106782924,0.257931861068716,0.28186197668793,none
Tssk2,0.52693905135538,0.668726688496306,0.302733381274147,0.558285473837818,0.772259454438577,0.355192359210357,0.0624460554536396,0.717509180002185,none
Tssk3,0.400245800609318,0.52424737289964,0.17446331124387,0.495306705744027,0.159165705385183,1.03572942151136,0.197081782629246,0.513326729521496,none
Tssk4,0.12232636459407,0.400609154020353,0.211262176010207,0,0,0,-0.244732564874877,0.0406408527746089,none
Tssk5,0.626414407006614,0.297297725853569,0.428192802851784,0.27129786341971,0.225043365997729,0.604325281528282,-0.0837461415887484,0.613352711531588,none
Tssk6,0.773651789346692,0.644432460189346,0.605905750224052,0.502517644486445,0.645823376515637,0.965165704595078,0.0298389086123565,0.847879820370773,none
Tst,0.877876324142084,0.356889233702424,0,0,1.07442998297385,0,-0.0534451916235521,0.909094411209282,none
Tsta3,0.531851545676142,0.70559277793627,0.774968715243662,0.489492508729204,0.771032102786197,0.806344872759298,0.0181521484728752,0.890350887213023,none
Tstd1,0.262781197604599,0.703883595623175,0.429286595850468,0.374892401685185,0.340053474539336,0.654674828925939,-0.0087768946425939,0.95955259660847,none
Tstd2,5.41307022004021,5.30556261906571,5.49430900436275,5.37036216926905,5.43619908183101,5.38959598114611,-0.00559487040749662,0.927855979972351,none
Tstd3,0.159224315796351,0.232322876055963,0.307568562681824,0.22354004976358,0.133438964035727,0.346653755864479,0.00150567170988297,0.984981361159628,none
Tsx,0.0802454810386039,0.165082463620007,0.0518787200597312,0.17358110123524,0.116819868940768,0.146071049911639,0.0464217851231017,0.286188770614693,none
Ttbk1,1.49456456181303,1.41082700243778,1.74753241143131,1.96360461754793,1.80993919451837,1.72430811433354,0.281642650239237,0.0839793209595949,none
Ttbk2,2.37847220074447,2.55378829061551,2.65631048391828,2.88767133839498,2.65944954007912,2.67796356558921,0.21217115626168,0.124085668014027,none
Ttc1,6.02391912080339,6.24434107367882,6.18489140455342,6.07542867075875,6.25872052782674,6.30113923168954,0.060712277079797,0.559742239982011,none
Ttc12,0.0331106671641894,0.0153324525433805,0,0.0661932107853483,0.0547200322412139,0,0.0241567077729975,0.344433703067287,none
Ttc13,2.98039782636094,3.15257524699552,2.99178163502308,2.77953137519976,3.05465507350068,3.05481003030214,-0.0785860764589872,0.504396052488238,none
Ttc14,4.03816938964874,4.18296798580048,4.11885034472675,4.30946634453932,4.17440899892886,4.2967897276861,0.146892450326103,0.0708188177046314,none
Ttc16,1.020440519215,0.993268910793927,1.32632945219381,1.2851460293578,1.08638173291495,1.1090417700406,0.0468435500368722,0.724557621670516,none
Ttc17,2.88533219622274,2.90024572479046,2.88134124616253,2.76293816179264,3.06247441096551,2.98159595193235,0.0466964525049165,0.629961069246867,none
