gene,MII,Zygote,l2cell,4cell,8cell,Morula,ICM,TE,e2cell,m2cell,mES,TSC
Agap3,3.04947614901231,5.14641752740248,2.03227022809834,0.862734685088406,1.53240439148266,3.22133750266029,1.88118927625219,4.65046317699402,2.94688440995016,2.60066280312956,4.82810977010265,5.76433785620801
Agbl1,0.284415374121654,0.343041471719029,0,0,0,0,0,0,0.0949332720225113,0,0,0
Agbl2,0.822499418340323,0.4308551976442,0,0,0.733739141178412,0.272138490083242,0,0,5.44244222577892,4.4333784341681,0.151674379729522,1.12660771872042
Agbl3,2.49561299582004,2.3228014006525,3.1555459948884,0.0764763016697545,0,0.0322543944481329,0,0,1.0255264394935,0.119924167225945,0.34412009718776,1.03778128761732
Agbl4,0.00372069106669137,0,0,0,0,0,0,0,0,0.183139903488418,0.0027974255591912,0
Agbl5,0.653522157784069,2.27952087851116,1.65267619294155,0.569845944895067,0.905205169131716,0.362699693024251,0.564489448049187,1.20511966798134,1.43760147329203,1.74177426993698,2.19993879826472,2.57940138506493
Ager,0,0,0,0,0,0.0210025175412308,0,0.117136709857435,0,0,0.0870100483988252,0.579347979327313
Agfg1,2.62505183418511,4.17418594023907,5.56677185111228,1.74953657106027,4.29504927033932,5.34098609534593,4.45212796516704,4.1041952384356,5.00300385432559,5.18119471330089,4.7175887443543,4.96407668189698
Agfg2,1.2282419384251,1.1589485489851,0.667111684712413,1.03670182961702,1.0800858246168,0.92537372779365,0.898183565205379,1.16412904736892,2.03898594645861,3.25770085208768,1.36791282157133,0.929740930647577
Aggf1,4.98653815972894,4.44253987030328,6.64275943942468,7.84612613409242,8.20142308047614,6.42084572659793,6.97894494637977,7.23127782528876,2.83238986716882,4.79141765491348,6.16023077018727,6.00426550932377
Agk,6.131007577197,5.52711681199469,5.06423735547547,0.128771623980874,2.75768312627259,2.99891531088554,2.98294115937944,2.28318781925047,5.60305737358165,3.57055636496786,4.68816271179964,3.77610968479063
Agl,1.76701411037579,2.47269670031051,2.25641524698012,1.27565644672631,1.20357793579125,0.938392125359684,1.20075105724629,1.51118450172259,1.9239909755996,2.09792821056717,4.39297026131429,4.09668624508209
Agmat,0.00888845972428489,0.01123866536147,2.15908497892323,2.43920533231263,2.89473857917582,3.42905074078455,3.52202756926505,0.630721277549247,0.345217365718414,2.14552598417992,0.0107245089697305,0
Agmo,0,0,0,0,0,0,0,0,0.065956537661318,0,0,0
Agpat1,5.81619283943685,6.2822027784554,2.88225694101359,0.106563234517937,0.874486718313929,5.45415340532847,3.53839892826849,5.76502039334609,4.09353291138627,4.80832032767035,5.92319945812752,5.9903415210882
Agpat2,0.269105534201068,2.20901965774044,0.1006105186533,5.64415684164633,6.1456179814327,6.87415999597508,6.89119463422466,8.40104174041634,2.21275514977878,1.93133252070714,3.30974358163176,3.76716015935283
Agpat3,0.932673383078025,1.55366032874316,0.721237825043479,0.0384322544476935,0.632439126191177,2.39910099955296,2.39738528305329,3.58317264808039,1.66429851521201,1.59922199291989,3.90697555797302,5.21104043975474
Agpat4,0.193824935467071,0.0431342260384901,0,0,0.993620543925671,1.65204865252406,2.26788951498122,4.95229087247564,0.247366613278468,1.22706796330014,4.61750770997946,5.66308720110079
Agpat5,5.12093188776978,4.13247765617962,4.15231106684795,5.01402033104328,6.68725423837209,5.74131727248286,4.27894203003921,4.56392191521168,2.52054082892771,3.95361215583843,5.20974250864115,5.61224591573376
Agpat6,6.16074568121739,5.53847990323492,2.64439912543999,2.44438982493555,3.78007206115185,4.73292041427552,5.89932168244661,6.67803066599024,4.91660042409797,4.43070315233242,5.95590406498523,6.39584073423271
Agpat9,0.778245761894635,2.49910160281158,4.33447996252311,2.01963701343404,4.31394109385798,4.47849363693485,3.72144436715834,1.76151565692736,1.38505549463801,5.50109474818147,1.44706701033692,3.53841605551277
Agps,5.43740558767152,4.7106108235336,4.1908197789242,2.10925715366045,5.10283430391731,5.31873633336333,5.12988700039201,1.93281179980624,4.82145755883994,5.18448622258256,5.10732239058035,5.229046639358
Agr2,0,0,0,0,0,0,0,0,0,1.9955047028303,0,0
Agr3,1.7370448223882,2.76295339533292,1.47667654412704,0.033668054730375,0.0606293146297603,0,0,0,3.99118915133978,1.64282636092943,0,0
Agrn,1.59905030401715,0.935145226303804,0.663459293986687,0.0390527852452005,0.41269013957032,1.32092774623924,3.12290742856786,3.75157231800926,1.55517404888732,1.55248086396821,7.05501093202143,7.6907859433973
Agrp,0,0,1.05275681402795,1.16308479214194,3.14020624028411,3.62691136634434,5.25060796449347,4.28388734625912,0,1.799315191618,0.197800522204578,0.463352506816048
Agt,1.20178916700615,0.470059138217978,0.0361102005812958,0,0,0.513697570988424,0,0,0.43732604481125,0.0251931054543213,0,0
Agtpbp1,7.23505899289816,6.46101310766199,7.12936038666614,2.07800493846621,2.91325902613642,1.50889368736964,2.49822426290077,2.21218406177762,6.14525331296519,5.36873538714677,3.07203933042985,2.84290919417553
Agtr1a,0.754183202982416,0,0,0,0,0.0714890601730983,0.507566301178686,0,4.72881784620943,3.83004848267341,0.615790183208872,0.202002437744211
Agtr1b,0,0,0,0.120282141002545,0,0,0,0,0.170647754966096,1.05835643116389,0.119299803090355,0
Agtr2,0,0,0,0,0,0,0,0,0.00523601663865376,0,1.8398293771961,0
Agtrap,2.03859819024658,3.63323137397963,0,1.7094008629902,3.82582475925534,5.55390294505718,4.79773216171164,6.902707528895,0.606270856249437,1.5016655073882,6.26413423511146,5.06007618802537
Agxt,0,0,0,0,0,0,0,0,0,0,0,0
Agxt2,0,0,0,0,0,0,0,0,0,0,0,0
Ahctf1,6.19218135204205,4.03917495101737,8.01251372410761,6.68396320562378,6.58793788570982,4.16949295127837,4.34639765949687,5.23656701334766,4.86617878257262,6.17145136892371,6.55352200761713,7.85140769841218
Ahcy,0.792473170843948,2.30660660792471,0,0.302457334391192,1.51459192806735,4.90868874214878,4.62220805057752,4.34178669245808,1.86643400201604,1.54930779184477,6.53696226940163,6.24913873109616
Ahcyl1,4.07751755413295,3.94892006393176,4.05658402882643,2.41316611644643,4.17577848747517,4.7369918287836,4.66270471453613,2.05085650121602,4.79183580452379,4.60466915759267,5.30251973632157,5.82274165192571
Ahcyl2,1.16833087532255,3.31575794067477,0.958275300259654,0.0474115663824129,1.80169629531823,2.17956283777984,2.74106376033231,1.82748185057494,3.51509040134832,3.28379360795446,3.64570235708941,3.05325376079259
Ahdc1,4.40999397674886,5.00040055544941,3.34127281455908,0.42934048708549,0.987226529517344,0.703215729536011,0.467047308134433,2.16578995863869,1.90075442139114,2.50402952914742,5.47074882839165,6.24574589237394
Ahi1,0.281972947799508,0.331404553566554,0,0.0309686921889864,0.505521222754969,0,0,0.0941732523126249,0.808253774453498,1.20617474807842,3.43790726991644,2.75669907521576
Ahnak,0.298542355286122,0.803673934692681,0.28959387856925,0.175846929565725,0.251688776793279,1.6544077943514,3.43964785912791,3.99800840648959,3.34044999684489,3.21128412955726,5.96109070307349,8.84263949417253
Ahr,3.91290503135036,3.32073944185201,0.659704792467951,0.0665177650993069,0.62386688858124,0.463328199616822,0.253818808169413,0,3.25671348796525,1.23444585997728,2.0644785881509,0.161993201953077
Ahrr,0.0778354513829118,0,0,0.0585273600210471,0.0898279593028434,0,0.182954299295914,0.253056478055319,0,0,0.141387602503197,0.0290536200748856
Ahsa1,7.6012687556267,7.15454215185465,7.44136052961847,5.62095480948894,6.04411478380762,7.14919851780559,6.24969590451717,6.85225831552335,8.32586116946383,9.02574232065371,7.82701094435123,6.61931121854862
Ahsa2,3.48946911187174,3.7907231915346,2.10512956074131,1.74691979071434,2.46846478688082,3.13778858816947,4.33194242739821,1.25354467197694,2.86985096237311,2.12613614660747,3.84414165593266,2.82032107771634
Ahsg,0.0775940436359418,0.135402515015003,0,0,0,1.11891724779782,0.685722276345973,0.424170668647318,0.0205324792791382,0,0.437684986247694,0.159667260879367
AI115009,0,0,0,0,0,0,0,0,0,0,0,0
AI118078,1.08250364318415,2.65020628666826,0,0.440434442855181,0.0665976415981359,2.74029123646718,0.759258504282613,2.25386579405437,1.29375787438709,0.664792462011424,0.441792846656033,0
AI182371,0,0,0,0,0,0,0,0,0,0,0.0539233372152704,0.150277949327326
AI314180,6.2140588352677,6.49086494276531,6.27847934821216,2.87444662408111,5.24257159904954,4.86545748073285,5.33149749753044,4.37669020298729,6.10446889305818,5.78766850403989,4.82597946839551,5.46348196321141
AI317395,0,0,0,0,0.00658221049975611,0.916392690687126,0.403373020172433,0.282784297884939,0.341283680890625,0.294334413507769,0.00518811504700784,0
AI413582,0.847322441415401,1.81833347707702,0.94433765340268,1.78020843465232,2.20627953850461,3.26454061457752,3.51441634843765,3.6970045018691,3.37928527435211,3.81160734553264,2.05712919762234,2.42297952388423
AI414108,0.368429806088415,0.0295672609516505,0.929197295843462,0.043575132790384,0.364699916334609,1.04843833524721,2.74202326466308,1.70382369771886,0.309341041553791,0.809163846391511,2.75550473006049,3.10179054096141
AI427809,0,0.190633832207054,0.309492724176438,0.0295712227711918,0,0.193565826588727,0,0.152268202620627,0.0104605520469578,2.44181597551588,0.161478143326554,0
AI429214,0.307843677185009,0.987840038989201,0,0.0306537323605853,0,0.177832501408181,0,0,1.09921829111873,0,0.196290187420029,0.166372968112346
AI450353,0.000262689187879926,0.00206917897510664,0.0728672307695004,0.0219166419923353,0.0837044485310802,0.0530229322571848,0.0575739540983793,0.00267787451468213,0.877561832916644,1.76780434812927,0.254921722647042,0.225652471397252
AI464131,0,0,1.38531387749464,3.2132401173649,3.60473487216009,1.59206449260505,1.86551188378668,2.42927300531084,0.040446527758081,3.40669166802724,2.06564207016767,1.69646066990723
AI467606,0,0,0,0,0.0815209524804663,0.310230660052009,0,0,0,0,1.75082483919449,0.0631733323079425
AI504432,0,0,0,0,0,0,0,0,0,0.00550566157877441,0.14495550574012,0
AI506816,0.254992206769131,0.282302298981607,0.640767308099081,1.48398143688044,1.99793915642944,1.93823542914087,0.612656384550047,0.103138773897099,0.153752275573838,1.31866518009625,0.407902681860086,0.283744458209985
AI507597,0,0,0,0,0.392327474766388,0.0694499489147411,0.219073027226765,0.399855860812551,0,0,0.63354947956573,0.563635682877185
AI593442,0,0,0,0.0178596525451827,0,0,0,0,0,0,0.00765235267062339,0
AI597479,5.0445895781012,4.76417907561836,0.928681370575238,4.08297096349185,5.58146390238413,4.54168789601958,4.07759661368341,2.31680440489452,4.31539246002774,2.05989820119812,4.82565657584855,4.910424152543
AI606473,0,0,0,0.00856295861681653,0,0.00497126879823089,0,0.0256455463866597,0,0.527594462750635,0,0
AI607873,0,0,0,0.0250821885997941,0,0,0,0,0,0,0.193762510763667,0
AI646519,0,0,0,0,0,0,0,0,0,0,0,0
AI661453,0.0181339836299238,0.678655944989216,3.18007120381307,4.18557041304405,3.62164492992952,2.41016791292766,1.45423478793639,3.02358570749079,0.149416124489045,3.68644250412743,2.67735084553435,5.1939236525599
AI662270,0.0734904012564465,0.0740918166542916,0.0284270555146599,2.34471740921722,3.26242882282595,3.80658440398639,5.03259441623471,1.45032279396529,0,0,0.40294294623125,0.842091804196175
AI837181,0.0427141805019733,0.35105374574063,0.538458014883146,0.512175501946609,0.712277572594383,1.40810157385282,0.658494212455114,1.10316745440309,0.417216279666869,1.95488895129116,2.68460484344197,2.4512616569046
AI846148,4.48692946369614,3.53415908987936,4.09364247295838,4.20291800578731,4.55479577168909,3.36110636496503,2.73849859666065,3.70210693891425,3.42524625442668,3.96935095706027,3.76692114121381,3.56845074230015
AI854517,0,0,0.0285359510585289,0.0749788381400887,0,0.0821788793196776,0,0,0,0.01306827758204,0.598129821528191,0
AI854703,0.0553632811723123,1.47100605289801,0,0.0801151819532356,0,0.744809051841097,0,0,1.18171258981882,0.423260699009233,0.865688745680837,0
AI987944,7.71411476145618,7.75265478991708,2.71025455467191,0.906973245647526,0.418028300277835,0.76567910984652,0.553276808143132,0.112392539260355,6.13348059077201,5.10490873310497,1.70337914199723,1.56154321495712
Aicda,0.00926770205185634,0,0,0,0.355809246014299,0.137825489605306,2.2312940543942,0,0.0145647040050601,0.394643068679204,0.0403729978180232,0
Aida,3.16853052678063,3.42153815776912,3.24699210910051,1.84275437415384,1.26582723504026,0.96552507633783,2.31998816793045,1.60687529398744,0,0,2.33398743988221,2.558977331136
Aif1,0,0,0,0.0210138127002951,0,0.0831180023464597,0,0,0,0.411506960917764,0,0.127955972897995
Aif1l,0,0.0101576297755651,0.538728888096916,0.109822526491768,2.01534160176485,0.918091488277223,0.592337974606712,1.25967891552916,0.145287524593765,1.13482400282802,3.60422318681758,3.67340719383602
Aifm1,2.11262476455085,2.73649248759782,1.70088686982471,1.80806271518437,3.49215396840757,2.40112997935531,2.92884848022888,1.17420225378008,3.33326581192002,4.88026435002974,4.1960709283641,2.97863426455915
Aifm2,0,0.29730024523091,0,0,0.0151972348454464,0.646186950144046,0.519179031215094,1.86433458246684,0.599914655629619,0.726270206903102,1.82517914151742,1.46420133463247
Aifm3,0,0,0,0.77942401636071,0.959778719506204,0.51443533734408,0,0.539922162958457,0,0,0.933168910403949,0.439590733231327
Aig1,0.370268822512566,1.13161694878591,0.50570030069909,0,0,0.13985357631213,0.0448172232076098,0,2.39708667364787,2.02363855886033,0.74505708519321,0.722678622311183
Aim1,2.96271738076513,4.62707705023227,1.24780360882649,1.2663566216571,1.20489142734882,1.24574769554775,1.12551357241062,1.84265625262141,0.471062417386108,0.837874497544032,0.704671274544394,1.92347754561252
Aim1l,0,0,0,0.111575049221892,1.97552079616886,3.50019392894947,3.5675516603766,5.04280114283806,0.110910142534228,0.407748995341467,4.07069535597552,2.82871169366388
Aim2,0,0,0,0.0154381985064127,0.657177315910422,0.354320435699526,0.174254766849941,0.176056848467745,0.00332339247152717,0,3.51196575886691,0.123302116682492
Aimp1,1.60434872876073,2.48514329050127,0,4.45402525995296,6.31136720936393,7.49459570217168,7.65098236263599,6.85801239794253,1.41785985325315,0.833518352927535,5.99511645057447,5.6162640632457
Aimp2,1.84031984103347,3.87149063309997,5.29648306610735,5.27838599388451,4.78092351579042,5.12944685104538,4.56396951009481,5.90384401023089,4.23462111878439,6.58896187254071,4.13782591172358,3.89194297408258
Aip,0.601970962552342,2.37828636208466,4.93150155602626,2.56134759356853,3.24639431427277,4.37067302866664,2.67091020519765,2.41422974869489,4.36405423188712,5.91579697487766,3.76260206417595,3.28135034199076
Aipl1,0,0.0174187196217391,0,0.0815569760344557,0.165036725219875,0,0,0,0,0,0.322150868513573,0.996054196127426
Aire,1.09237988248386,2.21063770944733,0,0,0,0.114242416229595,0,0,2.28596333372969,0.957465989459435,1.68584086219813,1.23182321660822
Airn,1.00389737464202,2.18244076652462,0.946647974635854,0,0,0.445577452383947,0,1.06496011420112,4.35263590419589,3.61667934490439,0.640287903802216,2.03119591991942
Ajap1,0.474295317805338,0,2.22761147443659,0,0.694713259818769,0.0832613671132051,0,0,0.00612591188981782,0.00505080766799307,0.242343327639984,0
AK010878,1.08286400187187,0.609636025122708,7.52149363526405,4.75597573424562,6.24046812259795,6.08718488714066,5.94232359942362,5.08596653493837,0.650324243104451,5.3711482719076,4.34401591012536,3.36731281828626
Ak1,0,0,0,0.0945360354376998,0.267433234276343,0.95733583488334,2.61219729874603,1.41908127143217,0,0.186681783471549,5.8644653717883,5.12271420448392
Ak2,5.51141463224116,6.33206897362226,1.89889341804348,2.21932247256678,3.03151534600268,4.49863432866642,4.61174802258816,4.89820280443667,5.14365118736611,4.82275843377825,5.54577596785467,4.96241766488052
Ak3,0.029307789318473,0.0358867282101823,0,0,0.0764100897650259,0.473390301663898,0.572486692699058,2.09397188010018,0.150507437905563,0.703650240083694,3.05747887048454,3.82621324827959
Ak4,6.39952755330847,5.14760466650295,2.48407018571039,2.80063051608868,6.39239092149291,7.5760729367215,5.67702185561551,5.382672924679,4.14976130164944,4.28627265891106,5.83263271240069,6.29915089924256
Ak5,2.45079379896031,3.23642217562569,1.04532676374051,0,0,0,0,0,0,0,1.10846985930974,0.147069863432235
Ak7,0.162013064511185,2.2435083809585,0,1.87251980060287,5.17965746325445,6.90106494867978,4.10998255363854,5.26270895383594,0.852979104110272,2.15537288245871,2.66435180658482,0.884538140937673
Ak8,0.605916762189405,0.362994731734165,0,0.0278357501406568,0.788910037550684,2.00181942714194,0,0.0629268786767578,1.05225730062453,0.703289005187784,0.697012861243351,1.23646857637398
Akap1,3.68192026412659,4.01428577570332,3.37979406649397,2.61658587612529,3.57897377708938,1.5883526914333,2.4826641453173,3.77415968844192,6.33772025980184,6.11499472208776,4.22987898554151,4.47689570570219
Akap10,5.63222981886449,5.7179455443258,3.34221368424235,2.35321862691448,2.39084665887989,2.47787491567265,1.30114216165831,3.05943294022801,5.85822840597113,4.98750955665839,3.9822545040082,3.90460929326034
Akap11,3.7050484366059,2.0600715345491,1.64591521394226,0,0.542484875430277,0.509799697806419,0.180853646278031,0.607811435660134,2.80342372238199,2.64997334849375,3.82404472298537,4.28032906666262
Akap12,4.29356001846359,5.1490907732737,2.38263311657697,0.801587058179421,2.57970034482443,2.97439164627494,4.8349481832147,1.81294505406157,4.42045922629556,4.29916158322394,7.41262135431301,4.16113821836246
Akap13,4.2479560353894,3.75127721300096,2.46543201586583,0.45804596866026,0.837564719776122,0.776614153582468,1.3929495495495,1.49983783478815,2.54300315807176,1.89411382192485,2.66034958712903,3.32382516473664
Akap14,0,0,0,0,0.0564580952308105,0.122479681384865,0,0,0,0.421074902507515,0,0.0441301548825366
Akap17b,4.38463143490712,4.49642561002486,2.34336931641053,1.5714900806553,1.87099134404139,0.594494719646655,1.23804315310368,0.509474931614037,4.96979874916051,5.26686990205271,1.03022459108398,1.47171748188036
Akap2,3.95539499519744,4.57516651712822,0,0,0.0857854931588108,0,0.599773283874335,0.33164832355829,2.56494904715772,2.31431710467287,3.88376106018952,5.36922473868387
Akap3,0,0,0,0,0.0243399256035244,0,0,0,0.00355836624648187,0.0572193841624772,0.0492023025178167,0.0406917064072815
Akap4,0,0,0,0,0,0,0,0,0.00725772242180361,0.0336978849951503,0,0
Akap5,0.160960070578318,0.125375557080915,0,0.0840600610036368,0.144488214179939,0.356461095044786,0.444905408220915,0.0973224875195244,0.00841374185608992,0.148572247368151,0.927362414437498,2.11249833863757
Akap6,1.40543274578315,0.602278471884084,0.525392928033756,0.228883665054047,0,0,0,0,0.470388041031261,0.374911058977959,0.235256989486368,0.183069393776555
Akap7,5.36635777448142,5.75385238990753,5.69414262008818,3.06443566793562,4.55055431457328,3.0083126009809,2.55154008604589,2.02137410021208,5.42836387145764,4.99040802906838,3.10795520578118,2.73979510849994
Akap8,2.00738995846005,3.39865100934562,6.46210406489948,5.45598189431284,6.19596509680902,3.72605841387808,3.9318014601657,2.15898927162364,4.00213198642548,7.59600104547529,5.50830549511775,5.25621131677588
Akap8l,1.57652494687721,2.88160909429649,2.20807521406563,2.50988234280126,4.79351694700396,4.94582726425363,5.10592103512406,3.89157869625009,0.0413546897379258,2.74534197474379,6.44640886715624,6.11034171436753
Akap9,4.81668710035922,3.87415132523064,3.56176862102187,0.88600711127184,1.42321240008387,0.975597077835662,2.7479256237362,2.00480433523702,2.77179904234941,2.68960691870833,4.14882372183194,4.83767908248729
Akirin1,1.7968053968901,1.22431695722332,6.32276955301176,4.34864028107149,7.47679420022893,6.02618521244745,4.76248374149976,7.57700273801612,1.12457937137961,6.18276801632191,3.84053993807864,4.00843861284287
Akirin2,8.13886858684887,8.08708824558005,7.30181350986537,6.32455093712695,6.40332834277196,5.10224992179554,5.18999067192429,2.54034823614914,9.0821748569748,7.7358360959745,4.8858551445244,5.54442939003903
Akna,1.44840687764261,1.99070821125507,0,0.0563617782245559,0.588829404536067,0.863505089310544,0,0.382599059728172,0.547315310018392,0.341076953583608,4.30279917240229,5.04921031079186
Aknad1,0.90092608394322,1.69787304330124,0,0.00662686118021836,0,0.0107012309451441,0,0,3.86837057459954,1.31996757877048,0,0
Akp3,0,0.155131000911175,0,0,0,0,0,0,0.123782727529382,0.0187145624236874,0,0
Akr1b10,0,0,0,0,0,0.298698520299749,1.35313459972743,0.41482029992764,0.419151053246443,0.702708907709727,3.62903523119193,3.23552556731312
Akr1b3,2.79706004433315,4.37529096924345,4.82650182129606,1.43552991846782,0.604175588328134,3.36972432309442,5.14630554037207,4.50519628773957,0.289295183648111,0,1.18207177303969,0.960353667606628
Akr1b7,0,0,0,0.857460317130408,0.351577312775839,0,0,0,0,0.724534419187665,0,0
Akr1b8,0.036921119826443,1.05288073714514,0,0.539691321077356,0.803554354348542,6.43450845449289,6.20646856085475,8.72244562567742,1.54691383444149,2.55212412389295,3.94288653334199,3.19805620761773
Akr1c12,0,0,0,0,0,0,0,0,0.173343238419365,0,0.0546304131394791,0
Akr1c13,0,0,0,0,0,0.739435343382168,1.36225621587368,0,0.872339639858035,0.0338271972890438,0.0683865245836628,0.0335536516830309
Akr1c14,0.337294328229678,0.329104230596221,0.919127575312654,0,0.209449250955586,1.84104562512768,0.926866715782348,0.180657816164097,0.0952670808059688,0.14727588972181,0.0354879454331524,0
Akr1c18,0,0.035481544500116,0,0,0.375402462365086,0,0,0,0.0183332613719652,0,0.0385836288717363,0
Akr1c19,0.063581397279437,0.592606952251108,0,0,0,0,0,0,1.16695269086561,0,0,0
Akr1c20,0,0,0,0,0,0,0,0,0,0,0,0
Akr1c21,0,0.396795399642414,0,0,0.423941677426443,0.520298656500627,0,0,2.71203013347467,1.18097188214402,0,0
Akr1c6,0,0,0,0,0.107347955305009,0,0,0,0,0,0,0
Akr1cl,1.56077247278488,1.75882806561919,2.74795703406309,0.0371141052949436,1.82246713642873,0.030090507967245,0.237939595816613,0,2.82244586602784,3.29909915939655,0,0
Akr1d1,0,0,0,0,0,0,0.622600197817347,0,0.0874915539855831,0.00574157086785679,0,0
Akr1e1,0.429959561943348,0.667072212324847,0,0,0.0380915214641867,1.57213533169572,2.3106962784419,0.60739709009702,1.07065643220501,0.380073318401176,2.77240957695747,3.31322482528894
Akr7a5,0.85521888735924,2.96859860031087,1.4170381344989,3.60789102409709,2.41894427709708,3.42972973957125,3.21251462006842,4.03619138045957,1.01721203171464,1.84909526137634,4.682942454316,4.22632620495755
Akt1,6.10459983577585,5.71877738662344,4.12827332542697,3.4534097908365,4.92798097469768,4.79211636311213,3.85491581996395,6.28973441809967,6.48000773883266,6.37221720543524,4.99134848809606,5.81487184128211
Akt1s1,2.94332044558841,4.91972761331463,3.04028685757663,3.78166515855104,5.30042800002994,5.29186075001131,4.41709748035003,4.50714331870539,1.40259249243888,1.62229368645966,3.80520646767106,4.30874672953466
Akt2,3.13131729670411,4.10067311748622,4.01152126610997,4.0327691291744,4.5809909715275,4.54788032804429,3.96669058448247,4.94415541679341,6.81424086735325,7.07081956212507,2.97983070951368,2.55520010056876
Akt3,3.39104935342736,3.67756549809496,3.51007495001365,0.643142758135462,1.57636578025782,2.56239650879828,1.69301630980667,3.00856638541495,4.95250794025054,5.34834336859867,2.37141612688815,3.67327347385267
Aktip,1.5280745305756,1.71887001230043,1.46706514255291,0.767905853264124,0.863570687486292,1.34683937950614,1.18734395907644,2.02251562377321,4.88800732651829,4.24903812610723,2.24260860710689,1.96554319966748
Alad,0.441106742400605,2.62726069917916,1.23030548232954,3.76638753404785,5.05440707514293,7.10936234788912,6.59112068487516,6.79880753301091,1.34241698920598,1.8450399380262,4.67034535423561,4.69987263104978
Alas1,4.18226200693754,3.26230393748624,1.27419744815453,2.18357284250204,3.10011337474068,3.15128584981211,1.70378037252896,2.35815429759499,3.65797949954989,5.11444950303417,2.88731738564501,2.96078251243357
Alas2,0.077321345693086,0.0264405211705364,0,0,0.0575288201628337,0,0,0,0.103161446676153,0.0184871985336376,0.0203077870816871,0.0696131434469273
Alb,0,0,0,0,0,0,0,0,0,0,0,0
Alcam,0,0,0,0.781018016328736,0.211686218993303,0,0,0,0,0.00442009426016892,2.30241309500981,1.25271501662233
Aldh16a1,0.199753037412745,0.00764433878594648,1.0024271119799,0.552457394713757,1.39580971235221,1.78230566511942,1.62659659900582,2.83839813390519,0.143189045579424,0.299479574012457,3.74784055913871,2.79519067828696
Aldh18a1,2.99136451507197,2.45969226377961,3.72340477247367,0.0626659731728718,0.245091142103497,0.164679160714959,0.304345096900111,1.72165654259073,5.37442966973823,4.53297090875343,4.21542107311196,3.80130792708469
Aldh1a1,0.0395595979462387,0.158330523371155,0.0224433158666471,0.0142633231587991,0,0,0.0283659199591618,0,1.74615298793136,1.78325512456943,0.15006526177666,0
Aldh1a2,2.83043580763144,2.71785086418913,0,0.151054045051407,0.0267973753723697,0.011363451581696,0,0,1.2783243712498,0.238645665058228,1.04393220098565,0
Aldh1a3,0.0570344637450166,0,0,0,0,0,0,0,0.741601750578099,0.0318989071407852,0.379965395584772,1.37984963035707
Aldh1a7,0.00512930406235628,0.0312796556808204,0,0.00683783185577027,0,0,0,0,1.0368710847262,0.219384567336122,0.00653610965559318,0
Aldh1b1,0,0,0,0,0,0.973543952137919,0,0.820351962189914,0.0586191740722606,0.237579602935668,4.18683012392318,3.10321894673348
Aldh1l1,0.211474013342787,1.39501507372709,0,0.366569759809334,0.377721527896814,1.92449396520301,2.62761683890066,3.62795815838199,1.41997686346865,0.121081832507751,2.79167519497672,1.86175012829404
Aldh1l2,0,0,0,0,0.296495849261569,0.0392550723527366,0.448091786258589,0,0.00970539936205849,0.784580129659737,2.31017760344231,0.447479386051996
Aldh2,1.48105855267541,4.27597186202372,1.80799008526927,0.268287144901099,1.32745795600445,1.99699822501004,2.52502317729951,2.93854535723417,4.19775224075328,3.19843018855037,5.59377476738433,4.31135159016203
Aldh3a1,0,0,0,0,0,0,0,0.540834448616823,0,0,0.794318236992422,0
Aldh3a2,2.57884236496703,4.84817910107536,0,0.0747149926144745,1.17186985904985,2.72615143988573,3.44820582358856,4.57462045650544,3.31830440622893,2.03846463144106,4.60493058291368,4.37646912868196
Aldh3b1,0.0599053734527499,0.572830347685993,0,0,0.390828360235452,0.770776369368221,0.549968217185754,0,1.76613482865986,0.178401221696403,2.11052722436785,0.241081696892191
Aldh3b2,0,0.0397058973809769,0,0,0,0.765402803655701,0.868483354870591,4.22809770539224,0.322948519299179,0.00881373990032202,1.96959535935865,0.234002513158651
Aldh4a1,5.63743380496433,5.06445980177332,1.20635813943082,0.62729092601822,1.19441262161195,3.89017819308927,3.13986250776251,3.82312976491018,3.3411549349854,1.68434419984517,5.90902481119142,5.54957550247677
Aldh5a1,3.11042844183755,2.3138702802662,0,0,0,0.277992299873728,0.324230194830238,0.80865137700674,1.13464923718962,0.344923316919036,4.21471632120134,5.27166195354887
Aldh6a1,2.63764628115391,5.24019802591349,1.89769425338408,0.518158504554328,2.47999232722344,3.89046305235154,4.10494429308393,2.749969447209,3.94195334624457,3.14671086286099,4.70018504438189,4.51404630564374
Aldh7a1,3.11398598331721,5.29247506273989,3.81283828760634,1.04649296757356,2.23696757801091,1.83254186382374,2.72645906661675,4.40163049064597,3.80776533327965,2.56550259885843,7.07565621775786,6.49117792106723
Aldh8a1,0.0477945906458524,0.333587789379114,1.00314825296098,0,0,0,0,0,0.381132332084164,0.2056160248632,0,0
Aldh9a1,6.59591751740669,8.27708089181349,6.98468518747134,1.94126737507036,3.70728724210808,3.76772973943236,4.83118721568793,3.97863121338444,7.186786300246,6.27315947080604,6.87189690764657,6.14590628701992
Aldoa,2.13164018875148,7.31561441533538,4.18574552607778,3.10205822422282,5.56094162625556,8.89383614592309,8.01675790953055,9.16467629763428,7.55567018188492,7.64847524589781,10.864159812798,9.74032481259152
Aldoart1,0,0.00612287362170408,0,0,0,0.0366746290023302,0,0.0413238624962995,0.697031647957704,0.907859732121254,4.45600375597952,0
